Employee ID,Department,Job Role,Gender,Age,Hire Date,Years At Company,Education,Marital Status,Business Travel,OverTime,Distance From Home,Job Satisfaction,Performance Rating,Monthly Salary,Attrition
2400,Finance,Accountant,Female,24,2023-10-20,2.2,Bachelor,Divorced,Travel_Rarely,Yes,3,3,3,10583,No
2401,Sales,Sales Executive,Male,35,2012-09-16,13.3,Bachelor,Divorced,Non-Travel,No,9,1,3,12070,No
2402,R&D,Lab Technician,Female,25,2023-10-20,2.2,Bachelor,Single,Non-Travel,No,2,4,3,9457,No
2403,Sales,Account Manager,Female,60,2014-09-16,11.3,Bachelor,Single,Travel_Rarely,Yes,5,2,4,11291,No
2404,HR,HR Manager,Male,44,2017-01-02,9.0,Bachelor,Married,Non-Travel,Yes,12,4,3,8814,No
2405,IT,Software Engineer,Female,49,2019-04-22,6.7,PhD,Single,Travel_Frequently,No,13,1,4,10986,No
2406,Marketing,Marketing Manager,Male,54,2025-03-14,0.8,Master,Single,Travel_Frequently,No,23,2,2,8544,No
2407,HR,HR Manager,Female,47,2023-01-01,3.0,Bachelor,Married,Non-Travel,No,7,4,3,9671,No
2408,IT,Data Analyst,Female,38,2014-01-03,12.0,Master,Divorced,Non-Travel,No,6,1,3,14200,No
2409,Marketing,Content Creator,Male,46,2012-10-22,13.2,Master,Married,Travel_Rarely,No,9,2,3,11300,No
2410,R&D,R&D Manager,Female,43,2021-08-08,4.4,Master,Married,Travel_Rarely,No,3,3,3,10334,No
2411,IT,Data Analyst,Male,33,2021-05-28,4.6,Bachelor,Married,Travel_Rarely,No,23,2,3,10981,No
2412,Sales,Sales Manager,Female,50,2014-03-17,11.8,Bachelor,Single,Travel_Rarely,Yes,13,2,3,8855,No
2413,Sales,Sales Manager,Female,54,2009-05-30,16.6,Bachelor,Single,Travel_Frequently,Yes,28,2,4,11969,Yes
2414,IT,IT Manager,Male,28,2020-03-15,5.8,Master,Married,Travel_Rarely,No,15,1,3,13640,No
2415,R&D,R&D Manager,Female,39,2011-03-18,14.8,Bachelor,Single,Travel_Rarely,Yes,10,2,3,12241,No
2416,Sales,Sales Manager,Male,24,2023-10-20,2.2,PhD,Single,Travel_Rarely,No,8,2,3,7723,Yes
2417,IT,Software Engineer,Female,36,2017-04-22,8.7,Bachelor,Married,Non-Travel,No,2,1,3,11529,Yes
2418,Sales,Sales Executive,Male,25,2022-08-08,3.4,Bachelor,Married,Non-Travel,No,29,4,2,10668,No
2419,Sales,Sales Executive,Female,45,2011-07-06,14.5,High School,Married,Travel_Rarely,No,28,1,3,8970,No
2420,IT,IT Manager,Female,58,2022-01-01,4.0,PhD,Married,Non-Travel,No,1,2,3,10537,No
2421,Finance,Accountant,Male,29,2024-08-08,1.4,Bachelor,Single,Travel_Frequently,Yes,14,2,3,10237,Yes
2422,IT,Software Engineer,Female,39,2015-11-28,10.1,Master,Single,Non-Travel,Yes,21,3,2,13917,Yes
2423,R&D,Research Scientist,Female,45,2007-02-11,18.9,Master,Married,Travel_Rarely,Yes,26,1,3,11960,Yes
2424,Finance,Finance Manager,Male,54,2011-05-30,14.6,Master,Married,Non-Travel,Yes,30,1,3,11613,No
2425,Marketing,Marketing Manager,Female,45,2007-09-18,18.3,PhD,Married,Non-Travel,Yes,16,4,3,12316,No
2426,Sales,Account Manager,Female,41,2017-09-15,8.3,Bachelor,Married,Travel_Rarely,No,16,3,3,10518,No
2427,Sales,Sales Manager,Male,41,2025-04-20,0.7,High School,Single,Non-Travel,No,13,2,3,7510,No
2428,Sales,Sales Manager,Female,52,2013-03-17,12.8,Bachelor,Married,Travel_Rarely,No,6,3,2,10588,No
2429,IT,Data Analyst,Male,31,2024-11-25,1.1,Master,Single,Travel_Rarely,No,2,2,3,11356,No
2430,HR,HR Specialist,Female,29,2024-03-14,1.8,Bachelor,Single,Non-Travel,No,30,2,1,9559,Yes
2431,HR,HR Manager,Male,27,2025-09-13,0.3,Bachelor,Divorced,Non-Travel,Yes,4,4,3,5930,No
2432,Finance,Accountant,Male,34,2016-10-22,9.2,Bachelor,Single,Travel_Frequently,No,6,2,3,11198,No
2433,Sales,Account Manager,Female,52,2015-10-23,10.2,Master,Single,Travel_Rarely,No,18,1,3,11526,No
2434,IT,Data Analyst,Female,27,2021-01-01,5.0,Master,Married,Travel_Rarely,No,8,2,3,11174,No
2435,Sales,Sales Executive,Male,49,2018-08-09,7.4,Bachelor,Married,Travel_Frequently,Yes,18,4,3,8829,No
2436,HR,HR Specialist,Female,54,2025-07-02,0.5,Master,Divorced,Travel_Rarely,No,12,3,2,6661,No
2437,HR,HR Specialist,Female,53,2022-08-08,3.4,Bachelor,Single,Travel_Frequently,No,27,1,3,8935,No
2438,R&D,R&D Manager,Male,36,2015-08-10,10.4,Master,Single,Travel_Frequently,No,7,2,3,10704,No
2439,Sales,Sales Executive,Male,37,2020-02-08,5.9,Master,Married,Travel_Rarely,No,8,1,4,8672,No
2440,HR,HR Specialist,Female,41,2021-03-15,4.8,Bachelor,Married,Travel_Rarely,No,3,4,3,7390,No
2441,HR,Recruiter,Female,42,2011-01-04,15.0,Master,Married,Travel_Rarely,Yes,14,1,3,7995,No
2442,R&D,Lab Technician,Male,40,2008-11-29,17.1,Bachelor,Single,Non-Travel,No,14,4,3,14245,No
2443,HR,HR Specialist,Male,58,2022-08-08,3.4,Master,Married,Travel_Frequently,No,30,3,4,9771,No
2444,R&D,Research Scientist,Female,25,2022-04-21,3.7,Bachelor,Divorced,Travel_Frequently,No,28,4,3,11556,No
2445,Finance,Accountant,Female,32,2017-04-22,8.7,Bachelor,Single,Travel_Rarely,No,25,1,2,11369,No
2446,IT,IT Manager,Female,25,2025-02-06,0.9,Bachelor,Single,Non-Travel,No,18,4,3,10661,No
2447,Sales,Sales Executive,Male,46,2021-08-08,4.4,Bachelor,Single,Non-Travel,No,11,3,2,8554,No
2448,HR,HR Specialist,Male,38,2014-02-09,11.9,Master,Divorced,Non-Travel,No,17,1,3,8195,Yes
2449,Finance,Finance Manager,Female,52,2010-04-24,15.7,Master,Married,Travel_Rarely,Yes,4,4,2,12764,No
2450,R&D,R&D Manager,Male,60,2019-02-08,6.9,Master,Married,Travel_Rarely,Yes,27,1,4,12344,No
2451,R&D,Research Scientist,Female,37,2011-10-23,14.2,PhD,Married,Non-Travel,Yes,12,3,2,13797,Yes
2452,HR,HR Manager,Male,56,2009-08-12,16.4,Bachelor,Married,Travel_Rarely,No,24,3,4,11470,No
2453,Finance,Finance Manager,Female,39,2013-03-17,12.8,Bachelor,Divorced,Travel_Rarely,Yes,28,2,3,13285,Yes
2454,IT,IT Manager,Male,22,2025-11-25,0.1,Master,Divorced,Travel_Rarely,No,6,4,2,11467,No
2455,HR,Recruiter,Male,45,2025-02-06,0.9,Bachelor,Married,Travel_Frequently,No,20,2,3,8334,Yes
2456,Finance,Financial Analyst,Male,45,2017-09-15,8.3,Master,Married,Non-Travel,No,13,2,4,11509,No
2457,R&D,Lab Technician,Female,54,2019-10-21,6.2,Bachelor,Married,Non-Travel,Yes,4,2,1,10134,No
2458,Sales,Account Manager,Male,23,2025-07-02,0.5,Bachelor,Divorced,Travel_Rarely,Yes,20,4,4,7165,No
2459,R&D,Research Scientist,Female,60,2022-08-08,3.4,Bachelor,Married,Travel_Rarely,No,10,1,3,10797,No
2460,Sales,Sales Manager,Female,51,2011-04-24,14.7,Bachelor,Single,Travel_Rarely,No,23,2,3,8932,Yes
2461,HR,Recruiter,Male,56,2022-04-21,3.7,Bachelor,Divorced,Travel_Rarely,No,10,2,3,8010,No
2462,IT,IT Manager,Female,57,2007-08-13,18.4,Bachelor,Married,Travel_Rarely,No,20,3,3,14918,No
2463,Marketing,Marketing Manager,Male,50,2008-11-29,17.1,PhD,Single,Travel_Frequently,No,19,1,4,8749,No
2464,Finance,Financial Analyst,Female,57,2023-05-27,2.6,Bachelor,Married,Travel_Rarely,No,6,1,4,9998,No
2465,Finance,Accountant,Male,23,2025-05-26,0.6,Master,Married,Non-Travel,Yes,3,4,2,10177,Yes
2466,IT,QA Engineer,Female,23,2025-08-07,0.4,Bachelor,Married,Travel_Rarely,No,7,3,3,10021,No
2467,Sales,Account Manager,Male,55,2009-05-30,16.6,Bachelor,Married,Travel_Rarely,No,25,2,3,12624,No
2468,Sales,Sales Manager,Female,40,2020-01-02,6.0,Master,Single,Non-Travel,Yes,4,3,3,10720,No
2469,HR,HR Specialist,Female,27,2024-10-19,1.2,High School,Single,Travel_Rarely,No,10,3,4,9253,Yes
2470,Marketing,Content Creator,Female,57,2012-01-04,14.0,Bachelor,Single,Travel_Frequently,No,29,4,3,9517,No
2471,Marketing,Content Creator,Female,40,2025-04-20,0.7,High School,Divorced,Non-Travel,Yes,25,3,3,9991,No
2472,IT,IT Manager,Female,40,2015-09-16,10.3,PhD,Single,Travel_Rarely,No,5,2,3,14612,No
2473,HR,HR Specialist,Female,24,2023-11-26,2.1,Bachelor,Married,Travel_Rarely,Yes,27,3,3,9164,No
2474,R&D,Lab Technician,Male,31,2021-05-28,4.6,Bachelor,Single,Travel_Rarely,No,11,4,4,9402,No
2475,R&D,Lab Technician,Female,22,2025-07-02,0.5,Bachelor,Married,Non-Travel,No,29,4,4,9106,No
2476,Sales,Sales Manager,Male,59,2014-03-17,11.8,Bachelor,Single,Non-Travel,Yes,11,1,3,10625,Yes
2477,HR,HR Specialist,Female,40,2011-03-18,14.8,Master,Single,Travel_Frequently,Yes,18,3,3,11044,Yes
2478,IT,Data Analyst,Male,50,2007-09-18,18.3,Bachelor,Single,Travel_Rarely,No,23,3,1,12967,No
2479,Finance,Accountant,Female,43,2017-10-22,8.2,Master,Single,Non-Travel,Yes,8,1,3,9637,No
2480,R&D,R&D Manager,Female,30,2023-07-03,2.5,Bachelor,Single,Travel_Frequently,Yes,18,3,3,10233,No
2481,IT,Software Engineer,Female,58,2025-05-26,0.6,PhD,Married,Travel_Frequently,No,28,4,3,11792,No
2482,Sales,Sales Executive,Male,40,2009-05-30,16.6,PhD,Single,Travel_Frequently,No,14,3,3,10385,No
2483,Marketing,Content Creator,Female,29,2019-02-08,6.9,High School,Married,Travel_Rarely,No,21,1,3,7724,No
2484,Finance,Accountant,Female,24,2024-02-07,1.9,PhD,Married,Non-Travel,No,10,3,3,8626,No
2485,R&D,Research Scientist,Female,41,2014-08-10,11.4,Bachelor,Single,Travel_Rarely,No,26,4,3,9910,No
2486,IT,Data Analyst,Female,36,2015-07-05,10.5,Bachelor,Married,Non-Travel,No,6,1,4,12537,No
2487,IT,Software Engineer,Female,52,2006-02-11,19.9,High School,Married,Travel_Rarely,Yes,29,2,3,15439,No
2488,Sales,Sales Manager,Female,22,2025-03-14,0.8,Master,Married,Travel_Rarely,No,8,1,3,9875,Yes
2489,Marketing,Marketing Specialist,Female,33,2017-02-08,8.9,High School,Single,Non-Travel,No,29,2,3,8817,No
2490,HR,HR Specialist,Female,28,2025-08-07,0.4,Master,Married,Travel_Rarely,Yes,18,1,3,9439,No
2491,Sales,Sales Executive,Male,39,2013-11-28,12.1,Bachelor,Married,Travel_Rarely,No,9,1,2,8420,No
2492,R&D,R&D Manager,Male,29,2019-01-02,7.0,Bachelor,Single,Non-Travel,No,14,2,4,11566,Yes
2493,Finance,Finance Manager,Female,30,2017-02-08,8.9,High School,Divorced,Travel_Rarely,Yes,22,1,3,12444,No
2494,HR,HR Manager,Male,42,2008-08-12,17.4,Master,Married,Non-Travel,No,18,3,3,11859,No
2495,Marketing,Marketing Manager,Male,33,2018-03-16,7.8,Bachelor,Married,Travel_Rarely,No,14,4,3,9625,No
2496,R&D,Lab Technician,Female,26,2024-11-25,1.1,High School,Single,Travel_Rarely,Yes,25,4,3,11718,No
2497,R&D,R&D Manager,Female,44,2010-11-29,15.1,High School,Married,Travel_Rarely,No,11,1,3,11331,Yes
2498,R&D,Lab Technician,Female,51,2016-10-22,9.2,Bachelor,Single,Travel_Frequently,Yes,18,4,3,12822,No
2499,HR,HR Specialist,Male,54,2024-01-01,2.0,Bachelor,Single,Non-Travel,No,15,1,3,8533,No
2500,HR,HR Specialist,Female,28,2023-08-08,2.4,Bachelor,Married,Travel_Rarely,No,24,3,4,6701,No
2501,Marketing,Marketing Manager,Male,51,2012-09-16,13.3,Bachelor,Divorced,Non-Travel,No,5,2,3,8476,No
2502,R&D,R&D Manager,Female,39,2011-07-06,14.5,Bachelor,Single,Travel_Rarely,Yes,10,3,3,12177,No
2503,Sales,Sales Executive,Male,34,2018-05-28,7.6,Bachelor,Married,Non-Travel,No,1,4,3,10847,No
2504,Finance,Financial Analyst,Male,38,2011-08-11,14.4,High School,Married,Travel_Frequently,No,26,2,2,13608,Yes
2505,Finance,Accountant,Male,54,2011-09-17,14.3,PhD,Divorced,Travel_Rarely,No,19,3,3,11388,No
2506,Marketing,Marketing Specialist,Male,28,2024-10-19,1.2,Bachelor,Single,Travel_Rarely,No,29,2,4,9132,No
2507,HR,HR Specialist,Male,36,2019-09-15,6.3,Bachelor,Married,Non-Travel,No,27,4,3,8291,No
2508,Sales,Sales Manager,Female,50,2007-04-25,18.7,Bachelor,Married,Travel_Rarely,No,14,4,4,12606,No
2509,R&D,R&D Manager,Female,25,2024-09-13,1.3,Master,Married,Non-Travel,No,14,4,4,11077,No
2510,IT,Data Analyst,Male,36,2020-08-08,5.4,Master,Married,Non-Travel,No,9,3,2,14256,No
2511,IT,Software Engineer,Male,38,2009-04-24,16.7,Bachelor,Divorced,Non-Travel,No,3,4,4,14797,No
2512,Sales,Account Manager,Female,42,2010-11-29,15.1,Bachelor,Single,Travel_Rarely,No,10,3,4,9295,No
2513,R&D,Research Scientist,Male,41,2015-10-23,10.2,Bachelor,Single,Non-Travel,Yes,8,1,2,11685,No
2514,R&D,Lab Technician,Male,54,2023-10-20,2.2,PhD,Married,Non-Travel,No,24,4,4,8949,No
2515,Sales,Account Manager,Female,52,2007-08-13,18.4,Bachelor,Married,Travel_Frequently,No,7,2,4,9884,Yes
2516,Sales,Sales Manager,Female,56,2006-03-19,19.8,Bachelor,Divorced,Travel_Frequently,No,5,3,3,12361,No
2517,IT,IT Manager,Male,31,2022-07-03,3.5,Master,Married,Travel_Rarely,No,28,1,2,13876,No
2518,HR,HR Specialist,Female,50,2008-04-24,17.7,Master,Single,Non-Travel,Yes,2,3,3,10370,No
2519,IT,IT Manager,Female,40,2023-03-16,2.8,Master,Single,Travel_Rarely,No,18,3,3,11632,No
2520,Finance,Accountant,Female,46,2019-03-16,6.8,Master,Married,Travel_Rarely,Yes,16,1,3,9826,No
2521,R&D,Lab Technician,Female,49,2006-04-25,19.7,Bachelor,Single,Non-Travel,No,1,3,3,13085,No
2522,R&D,R&D Manager,Female,25,2024-11-25,1.1,Master,Divorced,Non-Travel,No,27,1,3,9003,No
2523,IT,QA Engineer,Male,39,2011-10-23,14.2,Master,Single,Non-Travel,No,11,3,3,13745,No
2524,IT,IT Manager,Male,45,2023-05-27,2.6,Master,Single,Non-Travel,No,17,2,3,11272,No
2525,IT,Software Engineer,Male,39,2010-11-29,15.1,Bachelor,Married,Non-Travel,No,19,3,3,12600,No
2526,R&D,Research Scientist,Female,50,2021-01-01,5.0,Master,Single,Travel_Rarely,No,14,3,1,10390,No
2527,HR,HR Specialist,Female,22,2024-12-31,1.0,Bachelor,Divorced,Travel_Rarely,No,24,2,3,8537,No
2528,IT,QA Engineer,Male,44,2018-11-27,7.1,Bachelor,Married,Non-Travel,Yes,5,4,4,12553,No
2529,IT,Software Engineer,Male,28,2025-02-06,0.9,Bachelor,Divorced,Travel_Rarely,No,6,1,2,10766,No
2530,Finance,Accountant,Female,38,2012-01-04,14.0,Bachelor,Single,Travel_Rarely,No,23,2,3,12355,Yes
2531,Finance,Accountant,Male,30,2024-01-01,2.0,Bachelor,Married,Non-Travel,Yes,12,4,3,10213,No
2532,IT,IT Manager,Male,55,2008-08-12,17.4,Master,Married,Travel_Rarely,Yes,10,4,3,14566,No
2533,Finance,Accountant,Female,22,2025-10-19,0.2,Master,Married,Non-Travel,No,23,3,3,9403,Yes
2534,Sales,Sales Manager,Male,32,2016-09-15,9.3,Bachelor,Married,Travel_Frequently,Yes,7,2,3,9933,No
2535,R&D,Lab Technician,Female,36,2015-10-23,10.2,Bachelor,Single,Travel_Rarely,No,13,1,4,12326,No
2536,IT,QA Engineer,Female,48,2020-01-02,6.0,High School,Divorced,Non-Travel,No,9,4,3,12473,No
2537,R&D,R&D Manager,Female,59,2010-02-10,15.9,Master,Single,Travel_Rarely,No,22,4,2,13069,No
2538,R&D,Lab Technician,Female,43,2014-02-09,11.9,PhD,Single,Travel_Rarely,Yes,8,3,3,12769,No
2539,IT,IT Manager,Male,51,2010-04-24,15.7,Master,Married,Travel_Rarely,No,20,1,3,14993,Yes
2540,HR,HR Manager,Female,27,2024-09-13,1.3,Bachelor,Single,Travel_Rarely,No,6,1,4,8380,No
2541,HR,Recruiter,Female,25,2023-11-26,2.1,PhD,Married,Travel_Rarely,No,14,4,3,7064,No
2542,Finance,Finance Manager,Female,27,2021-03-15,4.8,Bachelor,Single,Non-Travel,No,26,2,2,11319,No
2543,Marketing,Marketing Specialist,Female,39,2010-09-17,15.3,Bachelor,Married,Travel_Rarely,No,4,3,3,10416,No
2544,HR,HR Specialist,Male,23,2024-10-19,1.2,PhD,Single,Travel_Rarely,No,26,1,3,8686,No
2545,Finance,Financial Analyst,Male,58,2020-03-15,5.8,PhD,Married,Travel_Rarely,Yes,4,2,3,9158,No
2546,IT,QA Engineer,Male,33,2023-04-21,2.7,Bachelor,Married,Non-Travel,Yes,4,4,3,12539,No
2547,HR,Recruiter,Female,40,2008-04-24,17.7,Master,Divorced,Non-Travel,Yes,26,3,1,8159,No
2548,R&D,R&D Manager,Male,46,2024-11-25,1.1,PhD,Single,Travel_Rarely,No,24,4,3,8944,No
2549,Finance,Finance Manager,Male,44,2011-08-11,14.4,Bachelor,Married,Non-Travel,Yes,26,2,2,10191,No
2550,Sales,Account Manager,Male,51,2015-03-17,10.8,Master,Married,Travel_Rarely,No,16,1,2,10906,No
2551,Marketing,Marketing Manager,Female,53,2021-10-20,4.2,Master,Single,Non-Travel,No,22,4,3,7013,No
2552,Marketing,Marketing Manager,Female,35,2024-02-07,1.9,Bachelor,Married,Travel_Rarely,No,23,3,3,8382,No
2553,R&D,Research Scientist,Female,44,2008-08-12,17.4,Master,Married,Non-Travel,No,20,1,4,13485,No
2554,R&D,R&D Manager,Female,49,2020-04-21,5.7,Bachelor,Single,Travel_Frequently,No,18,3,3,10964,No
2555,Sales,Sales Executive,Female,47,2018-01-02,8.0,Master,Married,Travel_Rarely,No,6,4,2,7988,No
2556,Sales,Sales Manager,Male,59,2021-01-01,5.0,Bachelor,Single,Non-Travel,Yes,11,3,3,10533,No
2557,HR,Recruiter,Male,51,2016-04-22,9.7,Master,Married,Non-Travel,Yes,5,1,2,8063,No
2558,IT,Data Analyst,Female,25,2022-10-20,3.2,Bachelor,Single,Travel_Rarely,No,9,3,4,12505,No
2559,Sales,Sales Executive,Female,48,2012-05-29,13.6,Master,Married,Travel_Rarely,Yes,3,1,3,10067,No
2560,Sales,Account Manager,Female,32,2016-11-27,9.1,Master,Married,Travel_Rarely,Yes,29,2,3,8424,Yes
2561,IT,Software Engineer,Female,52,2008-05-30,17.6,PhD,Married,Travel_Rarely,No,15,2,1,15691,No
2562,Sales,Sales Executive,Female,52,2013-09-16,12.3,High School,Single,Non-Travel,No,2,1,4,8861,No
2563,Sales,Account Manager,Female,40,2013-02-09,12.9,Master,Single,Travel_Frequently,No,22,3,3,12148,No
2564,Sales,Account Manager,Male,57,2023-02-07,2.9,Bachelor,Single,Travel_Rarely,No,14,3,3,9757,No
2565,Sales,Sales Executive,Male,22,2025-07-02,0.5,PhD,Married,Non-Travel,Yes,3,2,2,8925,No
2566,R&D,Lab Technician,Male,24,2025-04-20,0.7,Master,Married,Non-Travel,No,18,2,4,9347,No
2567,Finance,Finance Manager,Female,58,2013-01-03,13.0,Master,Married,Travel_Rarely,No,25,2,3,11297,No
2568,IT,Software Engineer,Female,49,2020-05-28,5.6,Bachelor,Single,Travel_Rarely,Yes,13,2,3,13179,Yes
2569,R&D,Lab Technician,Male,59,2022-04-21,3.7,Bachelor,Married,Non-Travel,No,26,3,4,9645,No
2570,Finance,Accountant,Male,31,2025-09-13,0.3,Master,Married,Travel_Rarely,No,12,1,2,8762,Yes
2571,Sales,Account Manager,Female,38,2010-10-23,15.2,Bachelor,Single,Travel_Rarely,No,24,1,3,11481,No
2572,Sales,Account Manager,Male,59,2019-03-16,6.8,Master,Single,Non-Travel,No,9,4,2,7619,Yes
2573,Sales,Sales Executive,Female,25,2023-04-21,2.7,Master,Single,Travel_Rarely,No,10,1,4,9055,Yes
2574,Finance,Accountant,Female,51,2021-11-26,4.1,Master,Single,Non-Travel,No,6,2,3,10133,No
2575,Marketing,Marketing Specialist,Female,51,2016-05-28,9.6,Master,Married,Non-Travel,No,1,1,3,11260,No
2576,IT,QA Engineer,Male,53,2006-02-11,19.9,Bachelor,Single,Travel_Rarely,No,18,4,2,13587,Yes
2577,HR,Recruiter,Male,32,2015-01-03,11.0,Bachelor,Single,Travel_Frequently,Yes,21,3,3,7684,Yes
2578,Sales,Account Manager,Male,27,2020-08-08,5.4,Master,Married,Travel_Rarely,No,1,1,3,10679,No
2579,IT,QA Engineer,Male,43,2011-03-18,14.8,PhD,Married,Travel_Rarely,Yes,22,3,3,12936,No
2580,Marketing,Marketing Manager,Male,22,2025-07-02,0.5,Bachelor,Married,Non-Travel,Yes,25,2,2,8824,No
2581,R&D,Research Scientist,Male,54,2011-09-17,14.3,Bachelor,Single,Travel_Frequently,No,19,2,3,13879,No
2582,Marketing,Marketing Specialist,Female,34,2018-05-28,7.6,Master,Single,Travel_Frequently,No,25,4,2,9197,No
2583,R&D,Lab Technician,Male,25,2022-11-26,3.1,Bachelor,Single,Travel_Frequently,No,15,2,4,10900,No
2584,Sales,Sales Manager,Male,29,2019-09-15,6.3,High School,Married,Travel_Rarely,No,2,3,3,10770,No
2585,Marketing,Marketing Specialist,Female,41,2015-05-29,10.6,Master,Married,Travel_Rarely,Yes,14,4,3,7745,No
2586,R&D,R&D Manager,Male,35,2015-01-03,11.0,Bachelor,Single,Travel_Rarely,Yes,9,3,3,12412,No
2587,Sales,Account Manager,Male,38,2016-05-28,9.6,Bachelor,Single,Travel_Frequently,No,7,2,3,10087,No
2588,R&D,R&D Manager,Female,29,2019-04-22,6.7,PhD,Divorced,Travel_Rarely,No,17,2,2,9422,No
2589,Marketing,Marketing Manager,Male,23,2025-11-25,0.1,Master,Married,Travel_Rarely,No,13,2,2,6530,No
2590,R&D,Lab Technician,Female,31,2018-01-02,8.0,Master,Married,Travel_Rarely,No,5,3,3,12241,No
2591,R&D,Research Scientist,Female,35,2025-09-13,0.3,Bachelor,Single,Travel_Rarely,No,29,4,1,11015,No
2592,Sales,Sales Executive,Female,57,2015-02-09,10.9,Bachelor,Married,Non-Travel,No,4,1,3,10608,Yes
2593,HR,Recruiter,Male,24,2023-07-03,2.5,High School,Married,Travel_Rarely,No,5,2,4,6778,No
2594,Sales,Sales Manager,Female,23,2025-05-26,0.6,Master,Single,Non-Travel,No,28,2,3,7088,No
2595,IT,QA Engineer,Female,54,2007-02-11,18.9,Master,Married,Travel_Frequently,No,27,2,3,13037,No
2596,IT,IT Manager,Male,25,2024-08-08,1.4,Master,Single,Non-Travel,No,3,3,3,11816,No
2597,Marketing,Marketing Specialist,Male,26,2021-05-28,4.6,Bachelor,Single,Travel_Rarely,Yes,18,1,1,7203,Yes
2598,IT,Software Engineer,Male,58,2006-07-07,19.5,Master,Married,Travel_Rarely,Yes,9,3,4,15545,Yes
2599,R&D,R&D Manager,Female,39,2017-03-16,8.8,Master,Married,Non-Travel,Yes,17,1,3,12242,No
2600,Finance,Finance Manager,Male,25,2025-12-31,0.0,Bachelor,Single,Travel_Frequently,No,5,2,1,8446,No
2601,HR,HR Manager,Female,34,2015-03-17,10.8,Bachelor,Married,Non-Travel,Yes,21,3,4,8194,No
2602,HR,HR Specialist,Male,37,2016-04-22,9.7,Master,Married,Travel_Frequently,No,19,4,3,10216,No
2603,IT,IT Manager,Female,58,2025-11-25,0.1,Bachelor,Single,Travel_Rarely,Yes,22,2,3,9743,No
2604,Finance,Financial Analyst,Male,30,2021-10-20,4.2,Bachelor,Single,Travel_Rarely,No,9,3,3,10695,Yes
2605,IT,QA Engineer,Male,44,2016-07-04,9.5,Bachelor,Married,Travel_Rarely,No,30,3,4,14486,No
2606,Finance,Finance Manager,Male,59,2019-04-22,6.7,Bachelor,Divorced,Travel_Frequently,No,23,2,3,9455,No
2607,IT,Software Engineer,Male,29,2021-03-15,4.8,Master,Single,Travel_Frequently,Yes,10,3,3,13727,No
2608,HR,HR Manager,Female,41,2023-11-26,2.1,Bachelor,Married,Travel_Frequently,No,6,1,4,7339,Yes
2609,IT,QA Engineer,Male,52,2006-05-31,19.6,Bachelor,Married,Travel_Frequently,No,25,4,1,13296,No
2610,Sales,Sales Manager,Female,40,2022-04-21,3.7,PhD,Married,Non-Travel,Yes,12,1,3,10415,Yes
2611,Sales,Account Manager,Female,42,2007-09-18,18.3,Bachelor,Married,Non-Travel,No,14,3,3,9421,No
2612,Sales,Sales Manager,Female,28,2024-11-25,1.1,PhD,Divorced,Travel_Rarely,No,28,3,3,9547,Yes
2613,IT,Data Analyst,Female,33,2022-07-03,3.5,PhD,Married,Travel_Rarely,Yes,21,3,1,11171,No
2614,HR,HR Specialist,Male,49,2020-01-02,6.0,Master,Married,Travel_Rarely,No,9,4,4,9507,No
2615,IT,Software Engineer,Male,32,2015-03-17,10.8,Master,Single,Travel_Rarely,No,16,1,4,15060,No
2616,IT,QA Engineer,Male,51,2011-07-06,14.5,Bachelor,Married,Travel_Rarely,No,15,3,3,13628,No
2617,Sales,Sales Executive,Female,44,2007-09-18,18.3,Bachelor,Married,Travel_Rarely,No,14,3,4,12668,No
2618,R&D,Lab Technician,Female,48,2023-09-14,2.3,Master,Single,Travel_Rarely,Yes,9,1,3,9654,No
2619,HR,HR Specialist,Male,45,2018-10-21,7.2,Bachelor,Single,Non-Travel,No,28,3,2,10235,No
2620,Sales,Account Manager,Male,38,2010-10-23,15.2,High School,Married,Travel_Rarely,Yes,6,1,3,11176,No
2621,R&D,Research Scientist,Female,37,2025-10-19,0.2,Master,Single,Travel_Rarely,No,21,1,3,9405,No
2622,Marketing,Marketing Specialist,Male,25,2024-12-31,1.0,Bachelor,Married,Travel_Rarely,Yes,7,1,3,7079,Yes
2623,IT,QA Engineer,Male,52,2025-08-07,0.4,Bachelor,Single,Travel_Frequently,Yes,8,2,3,13135,No
2624,IT,IT Manager,Female,44,2010-08-11,15.4,Bachelor,Divorced,Travel_Rarely,No,20,2,1,15798,No
2625,R&D,Lab Technician,Male,56,2007-08-13,18.4,Master,Divorced,Non-Travel,No,13,2,3,11815,Yes
2626,HR,HR Specialist,Female,36,2016-08-09,9.4,High School,Married,Travel_Rarely,No,29,1,3,9429,No
2627,R&D,Lab Technician,Female,56,2021-03-15,4.8,Bachelor,Married,Travel_Rarely,Yes,9,1,4,9620,No
2628,Finance,Accountant,Male,24,2024-11-25,1.1,High School,Married,Travel_Rarely,No,8,3,3,7877,No
2629,R&D,R&D Manager,Male,31,2020-09-14,5.3,High School,Married,Non-Travel,Yes,26,2,3,12148,No
2630,HR,HR Manager,Male,60,2021-01-01,5.0,High School,Married,Non-Travel,No,21,1,3,10224,No
2631,Sales,Account Manager,Female,36,2022-09-14,3.3,PhD,Married,Travel_Rarely,No,15,2,3,10672,Yes
2632,Sales,Sales Manager,Male,47,2007-08-13,18.4,PhD,Single,Travel_Rarely,Yes,13,2,4,13114,No
